Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
idyllwild real estate agents,5,27,9,30,35,30,22,5.66,0.88,98,commercial,https://www.homelight.com/idyllwild-pine-cove-ca/top-real-estate-agents,https://www.homes.com/real-estate-agents/idyllwild-ca/,https://www.century21.com/real-estate-agents/idyllwild-ca/LCCAIDYLLWILD/,https://www.coldwellbanker.com/for-sale-homes/Idyllwild-CA-21481c,https://www.sothebysrealty.com/eng/sales/idyllwild-ca-usa
idyllwild real estate market,7,41,96,90,51,30,11,0.32,0.67,0,"commercial, informational",https://www.homelight.com/idyllwild-ca/housing-market,https://www.homes.com/real-estate-agents/robin-oates/id-50176540/,https://www.century21.com/real-estate/idyllwild-ca/LCCAIDYLLWILD/,https://www.coldwellbanker.com/for-sale-homes/Idyllwild-CA-21481c/view_local-market-trends,https://www.sothebysrealty.com/sanfrancisco/eng/community/idyllwild-ca-usa
indio hills real estate,20,29,47,41,21,30,28,0.66,0.41,99,informational,https://www.homelight.com/indio-hills-ca/homes-for-sale,https://www.homes.com/indio-ca/homes-for-sale/,https://www.century21.com/real-estate/indio-ca-92201/LZ92201/,https://www.coldwellbanker.com/for-sale-homes/Indio-CA-4329c,https://www.sothebysrealty.com/eng/sales/indio-ca-usa
inglewood realtors,3,48,6,32,14,30,28,4.31,0.94,1850000,commercial,https://www.homelight.com/inglewood-ca/top-real-estate-agents,https://www.homes.com/inglewood-ca/90305/homes-for-sale/,https://www.century21.com/real-estate-agents/inglewood-ca/LCCAINGLEWOOD/,"https://www.coldwellbanker.com/real-estate-agents/Inglewood,CA",https://www.sothebysrealty.com/eng/sales/inglewood-ca-usa
internet home sales sites,6,10,22,26,96,30,99,18.37,0.79,1500000000,commercial,https://www.homelight.com/blog/best-real-estate-websites/,https://www.homes.com/,https://www.century21.com/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng
intero real estate gardnerville,31,33,54,47,60,30,35,0.80,0.29,73,"informational, transactional",https://www.homelight.com/gardnerville-nv/top-real-estate-agents,https://www.homes.com/real-estate-agents/dennis-mcduffee/id-1505410/,https://www.century21.com/real-estate/gardnerville-nv/LCNVGARDNERVILLE/,https://www.coldwellbanker.com/for-sale-homes/Gardnerville-NV-13744c,https://www.sothebysrealty.com/eng/sales/gardnerville-nv-usa
intero realty gardnerville nv,31,36,33,37,45,30,37,0.63,0.43,66,"informational, transactional",https://www.homelight.com/gardnerville-nv/top-real-estate-agents,https://www.homes.com/gardnerville-nv/89460/land-for-sale/,https://www.century21.com/real-estate/gardnerville-nv-89460/LZ89460/,https://www.coldwellbanker.com/for-sale-homes/Gardnerville-NV-13744c,https://www.sothebysrealty.com/eng/sales/gardnerville-nv-usa/2-pg
inverness realtors,6,30,8,15,67,30,49,2.74,0.98,3050000,commercial,https://www.homelight.com/inverness-fl/top-real-estate-agents,https://www.homes.com/inverness-fl/homes-for-sale/,https://www.century21.com/real-estate-agents/inverness-fl/LCFLINVERNESS/,https://www.coldwellbanker.com/for-sale-homes/Inverness-FL-14914c,https://www.sothebysrealty.com/eng/sales/inverness-fl-usa
island park realtors,4,18,7,27,15,30,53,2.79,0.42,0,commercial,https://www.homelight.com/island-park-id/top-real-estate-agents,https://www.homes.com/real-estate-agents/island-park-id/,https://www.century21.com/real-estate/island-park-id/LCIDISLANDPARK/,"https://www.coldwellbanker.com/real-estate-agents/Island-Park,ID",https://www.sothebysrealty.com/eng/sales/island-park-id-usa
itech realty,26,31,56,45,40,30,28,1.42,0.05,73,navigational,https://www.homelight.com/agents/kingsley-ifezue-mi-388524,https://www.homes.com/real-estate-agents/kingsley-ifezue/id-45919194/,https://www.century21.com/real-estate/detroit-mi-48216/LZ48216/?pt=1,https://www.coldwellbanker.com/for-sale-homes/State-Fair-Nolan-Detroit-MI-66219n,https://www.sothebysrealty.com/eng/sales/detail/180-l-85299-20221010328/412-philip-street-detroit-mi-48215
j peters realty,10,44,67,93,28,30,23,2.03,0.04,1950000,navigational,https://www.homelight.com/agents/john-peters-nc-0153508,https://www.homes.com/real-estate-agents/t-j-peters/id-74214410/,https://www.century21.com/real-estate-agent/profile/nicole-peters-P25353263,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/associate/180-a-948-4037961/laura-peters
jackie davis realtor,16,18,63,53,55,30,24,1.28,0.04,582000,"navigational, transactional",https://www.homelight.com/agents/jacqueline-davis-ct-res0794194,https://www.homes.com/real-estate-agents/jackie-davis/id-43474239/,https://www.century21.com/real-estate-agent/profile/sallye-davis-P25119138,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12607c/Jackie-Merchant-6135385a,https://www.sothebysrealty.com/eng/associate/180-a-1195-40027074/jackie-bartolomei
jasper real estate agents,1,11,7,20,54,30,36,4.16,0.7,11300000,commercial,https://www.homelight.com/jasper-al/top-real-estate-agents,https://www.homes.com/real-estate-agents/jay-jasper/id-21141604/,https://www.century21.com/real-estate-agents/jasper-tn/LCTNJASPER/,"https://www.coldwellbanker.com/real-estate-agents/Jasper,GA",https://www.sothebysrealty.com/eng/sales/jasper-ga-usa
jersey city broker,9,66,10,27,14,30,42,5.37,0.48,27700000,commercial,https://www.homelight.com/jersey-city-nj/top-real-estate-agents,https://www.homes.com/jersey-city-nj/greenville-neighborhood/homes-for-rent/,https://www.century21.com/real-estate-agents/jersey-city-nj/LCNJJERSEYCITY/,"https://www.coldwellbanker.com/real-estate-agents/Jersey-City,NJ",https://www.sothebysrealty.com/eng/office/180-b-85264-4000006/prominent-properties-sothebys-international-realty
jim bishop realty,10,59,52,30,57,30,36,0.58,0.05,1350000,"informational, transactional",https://www.homelight.com/agents/jim-bishop-ca-01352560,https://www.homes.com/real-estate-agents/laguna-hills-ca/,https://www.century21.com/real-estate-agents/bishop-ga/LCGABISHOP/,https://www.coldwellbanker.com/for-sale-homes/Pittsburg-KS-17963c,https://www.sothebysrealty.com/eng/sales/pittsburg-ks-usa
joe ward realtor,8,9,58,54,66,30,17,2.57,0.21,1580000,informational,https://www.homelight.com/agents/joe-ward-nc-0063616,https://www.homes.com/real-estate-agents/joe-ward/id-24285476/,https://www.century21.com/real-estate-agent/profile/kristie-ward-P400767560,https://www.coldwellbanker.com/Coldwell-Banker-Schneidmiller-Realty-10581c/Michael-Ward-402043a,https://www.sothebysrealty.com/eng/associate/180-a-df1907121016109831/joseph-mitchell
john lepore realtor,5,8,53,60,16,30,11,2.29,0.09,66,transactional,https://www.homelight.com/agents/john-lepore-ct-res0398348,https://www.homes.com/real-estate-agents/john-lepore/id-67323429/,https://homesforsale.century21.com/CENTURY-21-Marciano-9871c/Renee-Lepore-374337a,"https://www.coldwellbanker.com/real-estate-agents/Naugatuck,CT;jsessionid=25D786BBAC62E858EB6A307BD7FDC3FD.app09-cb-id7?sort=lastName",https://www.sothebysrealty.com/eng/sales/west-hartford-ct-usa
john's island real estate company,16,25,43,95,40,30,46,1.62,0.09,57500000,navigational,https://www.homelight.com/johns-island-sc/top-real-estate-agents,https://www.homes.com/real-estate-agents/johns-island-sc/,https://www.century21.com/real-estate/johns-island-sc/LCSCJOHNSISLAND/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/johns-island-sc-usa
johns creek real estate agents,4,26,9,20,35,30,26,7.98,0.21,23300000,commercial,https://www.homelight.com/johns-creek-ga/top-real-estate-agents,https://www.homes.com/real-estate-agents/johns-creek-ga/,https://www.century21.com/real-estate-agents/johns-creek-ga/LCGAJOHNSCREEK/,"https://www.coldwellbanker.com/real-estate-agents/Johns-Creek,GA",https://www.sothebysrealty.com/eng/sales/johns-creek-ga-usa
jupiter real estate agents,2,18,15,16,26,30,40,6.50,0.65,8430000,commercial,https://www.homelight.com/jupiter-fl/top-real-estate-agents,https://www.homes.com/real-estate-agents/jupiter-fl/,https://www.century21.com/real-estate-agents/jupiter-fl/LCFLJUPITER/,"https://www.coldwellbanker.com/real-estate-agents/Jupiter,FL",https://www.sothebysrealty.com/eng/sales/jupiter-fl-usa
justin green realtor,10,14,77,46,78,30,22,2.15,0.1,8970000,transactional,https://www.homelight.com/agents/justin-green-ca-01924005,https://www.homes.com/real-estate-agents/justin-green/id-10440070/,https://www.century21.com/real-estate-agent/profile/justin-roberts-P80067947,https://www.coldwellbanker.com/Coldwell-Banker-Legacy-Group-3728c/Justin-Perry-224166a,https://www.sothebysrealty.com/eng/associate/180-a-981-4017463/justin-michael
kankakee realtors,6,16,10,8,28,30,43,4.96,0.68,558000,commercial,https://www.homelight.com/kankakee-il/top-real-estate-agents,https://www.homes.com/kankakee-county-il/homes-for-sale/,https://www.century21.com/real-estate/kankakee-il/LCILKANKAKEE/,"https://www.coldwellbanker.com/real-estate-agents/Kankakee,IL;jsessionid=0D6CAAB04936B3980AD7D6B25A9B6029.app10-cb-id7",https://www.sothebysrealty.com/eng/sales/kankakee-il-usa
kansas best real estate,19,55,35,71,83,30,41,1.35,0.17,52700000,"commercial, navigational",https://www.homelight.com/kansas-city-ks/top-real-estate-agents,https://www.homes.com/kansas/,https://www.century21.com/property-search-map-Kansas-SKS,https://www.coldwellbanker.com/coldwell-banker-american-home-3048c,https://www.sothebysrealty.com/eng/sales/ks-usa
kansas city real estate brokers,4,25,49,6,94,30,43,6.15,0.73,38400000,commercial,https://www.homelight.com/kansas-city-mo/top-real-estate-agents,https://www.homes.com/real-estate-agents/kansas-city-ks/,https://www.century21.com/real-estate-agents/kansas-city-mo/LCMOKANSASCITY/,"https://www.coldwellbanker.com/real-estate-agents/Kansas-City,MO",https://www.sothebysrealty.com/eng/sales/kansas-city-mo-usa
katy texas real estate agents,5,34,13,35,48,30,44,9.71,1,11700000,commercial,https://www.homelight.com/katy-tx/top-real-estate-agents,https://www.homes.com/real-estate-agents/katy-tx/,https://www.century21.com/real-estate-agents/katy-tx/LCTXKATY/,https://www.coldwellbanker.com/for-sale-homes/Katy-TX-4547c,https://www.sothebysrealty.com/eng/sales/katy-tx-usa
keene realtors,6,62,13,47,55,30,44,3.97,0.48,2640000,commercial,https://www.homelight.com/keene-nh/top-real-estate-agents,https://www.homes.com/keene-tx/homes-for-sale/,https://www.century21.com/real-estate/keene-nh/LCNHKEENE/,"https://www.coldwellbanker.com/real-estate-agents/Keene,NH",https://www.sothebysrealty.com/eng/associate/180-a-df200127171310854706/laura-keene
keller tx real estate agents,5,20,15,11,23,30,36,11.76,0.97,17300000,commercial,https://www.homelight.com/keller-tx/top-real-estate-agents,https://www.homes.com/real-estate-agents/keller-tx/,https://www.century21.com/real-estate/keller-tx/LCTXKELLER/,https://www.coldwellbanker.com/for-sale-homes/Keller-TX-4560c,https://www.sothebysrealty.com/eng/sales/keller-tx-usa
keller williams acworth ga,8,44,35,19,41,30,25,4.75,0.21,78,commercial,https://www.homelight.com/acworth-ga/top-real-estate-agents,https://www.homes.com/acworth-ga/,https://www.century21.com/real-estate/acworth-ga-30102/LZ30102/,https://www.coldwellbanker.com/for-sale-homes/Acworth-GA-469c,https://www.sothebysrealty.com/eng/sales/acworth-ga-usa/townhouse-type
keller williams akron ohio,15,33,41,49,46,30,30,1.78,0.14,1380000,commercial,https://www.homelight.com/akron-oh/top-real-estate-agents,https://www.homes.com/real-estate-agents/akron-oh/,https://www.century21.com/real-estate/akron-oh/LCOHAKRON/,https://www.coldwellbanker.com/for-sale-homes/Akron-OH-509c,https://www.sothebysrealty.com/eng/sales/akron-oh-usa/3-pg
keller williams bastrop,26,46,39,34,44,30,23,1.11,0.19,89,"informational, navigational",https://www.homelight.com/bastrop-tx/top-real-estate-agents,https://www.homes.com/bastrop-county-tx/homes-for-sale/p5/,https://www.century21.com/real-estate/bastrop-tx/LCTXBASTROP/,https://www.coldwellbanker.com/for-sale-homes/Bastrop-TX-929c,https://www.sothebysrealty.com/eng/sales/bastrop-tx-usa
keller williams bastrop tx,21,38,30,23,41,30,27,1.44,0.16,81,"informational, navigational",https://www.homelight.com/bastrop-tx/top-real-estate-agents,https://www.homes.com/bastrop-county-tx/houses-for-sale/p4/,https://www.century21.com/real-estate/bastrop-tx/LCTXBASTROP/,https://www.coldwellbanker.com/for-sale-homes/Bastrop-TX-929c,https://www.sothebysrealty.com/eng/sales/bastrop-tx-usa
keller williams big bear lake,22,25,30,50,68,30,32,2.28,0.14,6310000,informational,https://www.homelight.com/big-bear-lake-ca/top-real-estate-agents,https://www.homes.com/real-estate-agents/will-rahill/id-5745287/,https://www.century21.com/real-estate/big-bear-lake-ca/LCCABIGBEARLAKE/,https://www.coldwellbanker.com/for-sale-homes/Big-Bear-CA-41382c,https://www.sothebysrealty.com/eng/sales/big-bear-lake-ca-usa
keller williams canton ga,10,27,20,39,42,30,33,0.75,0.19,1960000,commercial,https://www.homelight.com/canton-ga/top-real-estate-agents,https://www.homes.com/real-estate-agents/canton-ga/,https://www.century21.com/real-estate/canton-ga/LCGACANTON/,https://www.coldwellbanker.com/for-sale-homes/Canton-GA-1678c,https://www.sothebysrealty.com/eng/sales/canton-ga-usa/price-low-sort/4-pg
keller williams cleburne tx,25,27,39,51,33,30,34,0.71,0.19,79,"informational, navigational",https://www.homelight.com/agents/paige-henslee-tx-0601289,https://www.homes.com/real-estate-agents/cleburne-tx/,https://www.century21.com/real-estate/cleburne-tx-76031/LZ76031/,https://www.coldwellbanker.com/for-sale-homes/Cleburne-TX-11990c,https://www.sothebysrealty.com/eng/sales/cleburne-tx-usa/2-pg
keller williams douglasville ga,16,23,21,26,47,30,19,2.13,0.14,81,informational,https://www.homelight.com/douglasville-ga/top-real-estate-agents,https://www.homes.com/real-estate-agents/douglasville-ga/,https://www.century21.com/real-estate/douglasville-ga/LCGADOUGLASVILLE/,https://www.coldwellbanker.com/for-sale-homes/Douglasville-GA-2635c,https://www.sothebysrealty.com/eng/sales/douglasville-ga-usa/2-pg
keller williams ellijay ga,10,23,16,53,29,30,27,0.57,0.19,85,commercial,https://www.homelight.com/ellijay-ga/top-real-estate-agents,https://www.homes.com/ellijay-ga/houses-for-sale/p15/,https://www.century21.com/real-estate/ellijay-ga/LCGAELLIJAY/,https://www.coldwellbanker.com/for-sale-homes/Ellijay-GA-2950c/open-homes_true,https://www.sothebysrealty.com/eng/sales/ellijay-ga-usa/6-pg
keller williams grand prairie tx,14,23,30,16,22,30,,0.83,0.21,97,commercial,https://www.homelight.com/grand-prairie-tx/top-real-estate-agents,https://www.homes.com/grand-prairie-tx/75052/,https://www.century21.com/real-estate/grand-prairie-tx-75052/LZ75052/,https://www.coldwellbanker.com/for-sale-homes/Grand-Prairie-TX-3656c,https://www.sothebysrealty.com/eng/sales/grand-prairie-tx-usa/3-pg
keller williams holland mi,43,62,57,53,46,30,14,0.56,0.21,4370000,transactional,https://www.homelight.com/holland-mi/top-real-estate-agents,https://www.homes.com/property/4604-50th-street-holland-mi-49423/id-1000242623866/,https://www.century21.com/real-estate/holland-mi/LCMIHOLLAND/,https://www.coldwellbanker.com/for-sale-homes/Holland-MI-14650c,https://www.sothebysrealty.com/eng/sales/detail/180-l-85299-71022034520/453-island-view-drive-holland-mi-49424
keller williams homes for sale west chester pa,10,24,72,27,17,30,36,0.41,0.57,3080000,transactional,https://www.homelight.com/west-chester-pa/top-real-estate-agents,https://www.homes.com/west-chester-pa/p3/,https://www.century21.com/,https://www.coldwellbanker.com/for-sale-homes/West-Chester-PA-9504c,https://www.sothebysrealty.com/monument/eng/sales/west-chester-pa-usa/single-family-home-type
keller williams killeen tx,15,64,20,54,58,30,23,1.70,0.12,5050000,commercial,https://www.homelight.com/killeen-tx/top-real-estate-agents,https://www.homes.com/property/1905-schwald-rd-killeen-tx-76543/id-1000242644053/,https://www.century21.com/real-estate/killeen-tx/LCTXKILLEEN/,https://www.coldwellbanker.com/for-sale-homes/Killeen-TX-15265c,https://www.sothebysrealty.com/eng/sales/killeen-tx-usa
keller williams lenoir city,25,26,29,50,32,30,16,1.25,0.25,92,informational,https://www.homelight.com/lenoir-city-tn/top-real-estate-agents,https://www.homes.com/lenoir-city-tn/37772/,https://www.century21.com/real-estate/lenoir-city-tn/LCTNLENOIRCITY/?s=80,https://www.coldwellbanker.com/for-sale-homes/37771z,https://www.sothebysrealty.com/eng/sales/lenoir-city-tn-usa
keller williams maryville tn listings,14,18,28,46,24,30,41,0.40,0.47,83,commercial,https://www.homelight.com/maryville-tn/top-real-estate-agents,https://www.homes.com/real-estate-agents/danika-bull/id-53898590/,https://www.century21.com/real-estate/maryville-tn/LCTNMARYVILLE/,https://www.coldwellbanker.com/for-sale-homes/Maryville-TN-16244c,https://www.sothebysrealty.com/eng/sales/maryville-tn-usa/5-pg
keller williams realty santa barbara,31,70,35,81,48,30,26,0.97,0.15,5550000,navigational,https://www.homelight.com/santa-barbara-ca/top-real-estate-agents,https://www.homes.com/santa-barbara-ca/houses-for-sale/,https://www.century21.com/real-estate/santa-barbara-ca/LCCASANTABARBARA/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/detail/338-l-2760-22122061/4625-via-roblada-hope-ranch-santa-barbara-ca-93110
keller williams realty venice fl,31,41,52,67,68,30,35,3.52,0.13,1290000,"informational, transactional",https://www.homelight.com/venice-fl/top-real-estate-agents,https://www.homes.com/real-estate-agents/ronald-smith/id-26381844/,https://www.century21.com/real-estate/venice-fl/LCFLVENICE/,https://www.coldwellbanker.com/for-sale-homes/Venice-FL-9214c/propertytype_LAND,https://www.sothebysrealty.com/eng/sales/detail/310-l-111156-d6126735/2195-chenille-court-stoneybrook-at-venice-venice-fl-34292
keller williams santa barbara ca,32,73,97,85,45,30,26,1.77,0.2,9140000,"informational, transactional",https://www.homelight.com/santa-barbara-ca/top-real-estate-agents,https://www.homes.com/santa-barbara-ca/homes-for-sale/,https://www.century21.com/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/detail/338-l-2760-22122061/4625-via-roblada-hope-ranch-santa-barbara-ca-93110
keller williams smyrna ga,23,50,28,40,29,30,22,0.77,0.19,83,informational,https://www.homelight.com/smyrna-ga/top-real-estate-agents,https://www.homes.com/smyrna-ga/houses-for-rent/,https://www.century21.com/real-estate/smyrna-ga/LCGASMYRNA/,https://www.coldwellbanker.com/for-sale-homes/Smyrna-GA-8341c,https://www.sothebysrealty.com/eng/sales/smyrna-ga-usa
keller williams stow,35,47,43,68,57,30,28,0.70,0.02,1210000,"informational, navigational",https://www.homelight.com/stow-oh/top-real-estate-agents,https://www.homes.com/real-estate-agents/lesa-lilly-lillibridge/89mqwc3/,https://www.century21.com/real-estate/stow-ma/LCMASTOW/,https://www.coldwellbanker.com/for-sale-homes/Stow-OH-8669c,https://www.sothebysrealty.com/eng/sales/detail/180-l-85782-73011748/39-kirkland-drive-stow-ma-01775
keller williams victorville,32,43,36,38,42,30,18,1.75,0.1,83,commercial,https://www.homelight.com/victorville-ca/homes-for-sale,https://www.homes.com/real-estate-agents/victorville-ca/,https://www.century21.com/real-estate/victorville-ca-92394/LZ92394/,https://www.coldwellbanker.com/for-sale-homes/Victorville-CA-9240c,https://www.sothebysrealty.com/eng/sales/victorville-ca-usa/20-pg
keller williams wake forest,23,52,36,48,44,30,22,2.18,0.11,89,informational,https://www.homelight.com/wake-forest-nc/top-real-estate-agents,https://www.homes.com/wake-forest-nc/heritage-neighborhood/homes-for-sale/,https://www.century21.com/real-estate/wake-forest-nc/LCNCWAKEFOREST/,https://www.coldwellbanker.com/for-sale-homes/Wake-Forest-NC-9301c/propertytype_LAND,https://www.sothebysrealty.com/eng/sales/detail/339-l-2650-2438234/6200-emily-lane-wake-forest-nc-27587
kendall real estate agent,5,6,8,64,24,30,19,4.55,0.84,17300000,commercial,https://www.homelight.com/kendall-fl/top-real-estate-agents,https://www.homes.com/real-estate-agents/kendall-fl/,https://www.century21.com/real-estate-agents/kendall-fl/LCFLKENDALL/,https://www.coldwellbanker.com/real-estate-agents/14476-zip,https://www.sothebysrealty.com/eng/associate/180-a-df1908191513108865/chandra-kendall
kennebunk realtors,4,26,20,8,23,30,44,4.38,0.42,548000,commercial,https://www.homelight.com/kennebunk-me/top-real-estate-agents,https://www.homes.com/kennebunk-me/homes-for-sale/,https://www.century21.com/real-estate/kennebunk-me/LCMEKENNEBUNK/,"https://www.coldwellbanker.com/real-estate-agents/Kennebunk,ME",https://www.sothebysrealty.com/eng/office/180-b-580-4000336/legacy-properties-sothebys-international-realty
kent county realtors,2,23,13,67,38,30,37,4.57,0.73,5530000,navigational,https://www.homelight.com/kent-county-de/top-real-estate-agents,https://www.homes.com/kent-county-de/,https://www.century21.com/real-estate/kent-county-mi/LNMIKENT/?pt=1,https://www.coldwellbanker.com/for-sale-homes/New-Kent-VA-6132c,https://www.sothebysrealty.com/eng/sales/kent-county-de-area/3-pg
kent real estate agents,1,9,4,22,49,30,36,5.12,0.42,32800000,commercial,https://www.homelight.com/kent-wa/top-real-estate-agents,https://www.homes.com/real-estate-agents/kent-wa/,https://www.century21.com/real-estate-agents/kent-wa/LCWAKENT/,"https://www.coldwellbanker.com/real-estate-agents/Kent,WA",https://www.sothebysrealty.com/eng/associate/180-a-1182-40026082/mary-c-kent
kent realtor,7,32,10,16,50,30,51,3.65,0.86,12700000,"navigational, transactional",https://www.homelight.com/kent-wa/top-real-estate-agents,https://www.homes.com/real-estate-agents/kent-divich/id-79272452/,https://www.century21.com/real-estate-agent/profile/kent-ickes-P25411302,"https://www.coldwellbanker.com/Coldwell-Banker-River-Valley,-Realtors-11923c/Kent-Gabrielsen-458803a",https://www.sothebysrealty.com/eng/associate/180-a-1182-40026082/mary-c-kent
kerrville real estate agents,6,14,8,11,46,30,38,6.77,0.89,1080000,commercial,https://www.homelight.com/kerrville-tx/top-real-estate-agents,https://www.homes.com/real-estate-agents/kerrville-tx/,https://www.century21.com/real-estate-agents/kerrville-tx/LCTXKERRVILLE/,"https://www.coldwellbanker.com/real-estate-agents/Kerrville,TX",https://www.sothebysrealty.com/eng/sales/kerrville-tx-usa
kerrville tx real estate agents,6,22,10,28,49,30,37,8.66,1,1400000,commercial,https://www.homelight.com/kerrville-tx/top-real-estate-agents,https://www.homes.com/real-estate-agents/kerrville-tx/,https://www.century21.com/real-estate-agents/kerrville-tx/LCTXKERRVILLE/,https://www.coldwellbanker.com/for-sale-homes/Kerrville-TX-4598c,https://www.sothebysrealty.com/eng/sales/kerrville-tx-usa
kingston real estate agents,3,5,10,17,62,30,42,4.65,0.48,12600000,commercial,https://www.homelight.com/kingston-ny/top-real-estate-agents,https://www.homes.com/real-estate-agents/kingston-ok/,https://www.century21.com/real-estate-agents/kingston-ny/LCNYKINGSTON/,"https://www.coldwellbanker.com/real-estate-agents/Kingston,NY",https://www.sothebysrealty.com/eng/sales/kingston-ny-usa
kingwood real estate agents,3,28,12,9,25,30,27,12.24,0.88,3060000,commercial,https://www.homelight.com/kingwood-tx/top-real-estate-agents,https://www.homes.com/real-estate-agents/kingwood-tx/,https://www.century21.com/real-estate-agents/kingwood-tx-77345/LZ77345/,"https://www.coldwellbanker.com/real-estate-agents/Kingwood,TX",https://www.sothebysrealty.com/eng/office/180-b-3510-126/martha-turner-sothebys-international-realty-kingwood-brokerage
kirkwood real estate agents,6,32,14,12,42,30,30,3.13,0.84,4390000,commercial,https://www.homelight.com/kirkwood-mo/top-real-estate-agents,https://www.homes.com/real-estate-agents/kirkwood-mo/,https://www.century21.com/real-estate-agents/kirkwood-sc/LCSCKIRKWOOD/?s=20,"https://www.coldwellbanker.com/real-estate-agents/Kirkwood,CA",https://www.sothebysrealty.com/eng/sales/kirkwood-mo-usa
knoxville area realtors,8,72,20,19,85,30,55,5.65,0.33,26800000,navigational,https://www.homelight.com/knoxville-tn/top-real-estate-agents,https://www.homes.com/knoxville-tn/,https://www.century21.com/real-estate-agents/knoxville-tn/LCTNKNOXVILLE/,https://www.coldwellbanker.com/for-sale-homes/Knoxville-TN-15350c,https://www.sothebysrealty.com/eng/sales/knoxville-tn-usa
knoxville tn real estate agents,5,49,9,6,73,30,50,8.96,0.85,19300000,commercial,https://www.homelight.com/knoxville-tn/top-real-estate-agents,https://www.homes.com/real-estate-agents/knoxville-tn/,https://www.century21.com/real-estate-agents/knoxville-tn/LCTNKNOXVILLE/,"https://www.coldwellbanker.com/real-estate-agents/Knoxville,TN",https://www.sothebysrealty.com/eng/sales/knoxville-tn-usa
kokomo real estate agents,1,4,6,7,34,30,36,4.40,0.51,1330000,commercial,https://www.homelight.com/kokomo-in/top-real-estate-agents,https://www.homes.com/real-estate-agents/kokomo-in/,https://www.century21.com/real-estate-agents/kokomo-in/LCINKOKOMO/,"https://www.coldwellbanker.com/real-estate-agents/Kokomo,IN",https://www.sothebysrealty.com/encoresir/eng/sales/kokomo-in-usa
la canada real estate agents,5,10,21,19,28,30,30,3.36,0.34,312000000,commercial,https://www.homelight.com/la-canada-flintridge-ca/top-real-estate-agents,https://www.homes.com/real-estate-agents/la-canada-flintridge-ca/,https://www.century21.com/real-estate/la-canada-ca/LCCALACANADA/,https://www.coldwellbanker.com/for-sale-homes/La-Canada-Flintridge-CA-4676c,https://www.sothebysrealty.com/eng/sales/la-canada-flintridge-ca-usa
la grange realtor,19,24,23,29,21,30,64,2.82,0.3,69,"navigational, transactional",https://www.homelight.com/la-grange-tx/top-real-estate-agents,https://www.homes.com/real-estate-agents/lagrange-ga/,https://www.century21.com/real-estate-agents/la-grange-ca/LCCALAGRANGE/,"https://www.coldwellbanker.com/real-estate-agents/La-Grange,IL;jsessionid=EFF81CD7E589C702944CEEA5BAAC7673.app01-cb-id7",https://www.sothebysrealty.com/eng/sales/la-grange-il-usa
la quinta real estate agents,5,10,9,14,22,30,33,6.31,1,5740000,commercial,https://www.homelight.com/la-quinta-ca/top-real-estate-agents,https://www.homes.com/real-estate-agents/la-quinta-ca/,https://www.century21.com/real-estate-agents/la-quinta-ca/LCCALAQUINTA/,"https://www.coldwellbanker.com/real-estate-agents/La-Quinta,CA",https://www.sothebysrealty.com/eng/sales/la-quinta-ca-usa
lacey realtor,10,31,22,23,45,30,50,5.98,0.74,4230000,"navigational, transactional",https://www.homelight.com/lacey-wa/top-real-estate-agents,https://www.homes.com/real-estate-agents/lacey-wa/,https://www.century21.com/real-estate-agent/profile/lacey-port-P25323638,https://www.coldwellbanker.com/Coldwell-Banker-Chesapeake-Real-Estate-Company-2228c/Lacey-Sutton-7447259a,https://www.sothebysrealty.com/eng/associate/180-a-df20051912561050841/lacey-power
lacomb oregon real estate,12,31,53,64,66,30,14,0.28,0.19,68,"commercial, informational",https://www.homelight.com/lacomb-or/top-real-estate-agents,https://www.homes.com/lebanon-or/homes-for-sale/lacomb-elementary-school-school-zone/id-410738000710/,https://www.century21.com/real-estate/lebanon-or-97355/LZ97355/,https://www.coldwellbanker.com/for-sale-homes/Scio-OR-8068c,https://www.sothebysrealty.com/eng/sales/or-usa
ladera ranch real estate agents,3,9,16,28,25,30,23,8.32,0.49,1250000,commercial,https://www.homelight.com/ladera-ranch-ca/top-real-estate-agents,https://www.homes.com/real-estate-agents/ladera-ranch-ca/,https://www.century21.com/real-estate-agents/ladera-ranch-ca/LCCALADERARANCH/?s=12,https://www.coldwellbanker.com/for-sale-homes/Ladera-Ranch-CA-4716c/view_local-market-trends,https://www.sothebysrealty.com/eng/sales/ladera-ranch-ca-usa
