Keyword,homelight.com,redfin.com,trulia.com,remax.com,compass.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),redfin.com (pages),trulia.com (pages),remax.com (pages),compass.com (pages)
skaneateles real estate,24,7,4,6,16,720,51,0.24,0.27,84,informational,https://www.homelight.com/skaneateles-ny/top-real-estate-agents,https://www.redfin.com/city/30580/NY/Skaneateles,https://www.trulia.com/NY/Skaneateles/,https://www.remax.com/homes-for-sale/ny/skaneateles/city/3667510,https://www.compass.com/homes-for-sale/skaneateles-ny/
snellville ga homes for sale,25,3,4,8,18,720,51,0.35,0.4,90,"informational, transactional",https://www.homelight.com/snellville-ga/homes-for-sale,https://www.redfin.com/city/18285/GA/Snellville,https://www.trulia.com/GA/Snellville/,https://www.remax.com/homes-for-sale/ga/snellville/city/1371604,https://www.compass.com/homes-for-sale/snellville-ga/
snohomish homes for sale,57,1,4,6,17,720,51,0.72,0.42,4000000,"informational, transactional",https://www.homelight.com/snohomish-wa/top-real-estate-agents,https://www.redfin.com/city/16713/WA/Snohomish,https://www.trulia.com/WA/Snohomish/,https://www.remax.com/homes-for-sale/wa/snohomish/city/5365170,https://www.compass.com/homes-for-sale/snohomish-wa/
solivita home sales,29,5,18,4,10,720,50,0.94,0.17,89,informational,https://www.homelight.com/poinciana-fl/solivita/top-real-estate-agents,https://www.redfin.com/neighborhood/67821/FL/Poinciana/Solivita,https://www.trulia.com/builder-community/Solivita-6000244310,https://www.remax.com/homes-for-sale/fl/poinciana/solivita/neighborhood/93813,https://www.compass.com/homes-for-sale/solivita-kissimmee-fl/
sonoma real estate,39,3,4,10,6,720,60,0.59,0.37,13000000,informational,https://www.homelight.com/sonoma-ca/top-real-estate-agents,https://www.redfin.com/city/18535/CA/Sonoma,https://www.trulia.com/CA/Sonoma/,https://www.remax.com/homes-for-sale/ca/sonoma/city/0672646,https://www.compass.com/homes-for-sale/sonoma-ca/
southampton real estate,65,7,6,12,11,720,52,0.28,0.29,15800000,informational,https://www.homelight.com/southampton-ny/top-real-estate-agents,https://www.redfin.com/city/17540/NY/Southampton,https://www.trulia.com/NY/Southampton/,https://www.remax.com/homes-for-sale/ny/southampton/city/3668462,https://www.compass.com/homes-for-sale/southampton-ny/
spring texas homes for sale,30,4,3,8,11,720,60,0.72,0.37,82,"informational, transactional",https://www.homelight.com/spring-tx/homes-for-sale,https://www.redfin.com/city/25846/TX/Spring,https://www.trulia.com/TX/Spring/,https://www.remax.com/homes-for-sale/tx/spring/city/4869596,https://www.compass.com/homes-for-sale/spring-tx/
spring tx homes for sale,19,3,4,8,12,720,57,0.72,0.37,84,"informational, transactional",https://www.homelight.com/spring-tx/homes-for-sale,https://www.redfin.com/city/25846/TX/Spring,https://www.trulia.com/TX/Spring/,https://www.remax.com/homes-for-sale/tx/spring/city/4869596,https://www.compass.com/homes-for-sale/spring-tx/
stillwater ok homes for sale,46,9,3,4,29,720,47,0.36,0.31,3830000,"informational, transactional",https://www.homelight.com/stillwater-ok/top-real-estate-agents,https://www.redfin.com/city/17962/OK/Stillwater,https://www.trulia.com/OK/Stillwater/,https://www.remax.com/homes-for-sale/ok/stillwater/city/4070300,https://www.compass.com/homes-for-sale/stillwater-ok/
stonington ct real estate,30,7,5,12,10,720,45,0.21,0.28,91,informational,https://www.homelight.com/stonington-ct/top-real-estate-agents,https://www.redfin.com/city/18745/CT/Stonington,https://www.trulia.com/CT/Stonington/,https://www.remax.com/homes-for-sale/ct/stonington/zip/06378,https://www.compass.com/homes-for-sale/stonington-ct/
sugar land texas homes for sale,22,4,3,9,16,720,59,0.46,0.34,90,"informational, transactional",https://www.homelight.com/sugar-land-tx/homes-for-sale,https://www.redfin.com/city/18102/TX/Sugar-Land,https://www.trulia.com/TX/Sugar_Land/,https://www.remax.com/homes-for-sale/tx/sugar-land/zip/77498,https://www.compass.com/homes-for-sale/sugar-land-tx/
summergate apts,54,27,45,24,38,720,31,2.35,0.11,72,"informational, transactional",https://www.homelight.com/homes/lee-county-fl/12110-summergate-cir-apt-103-fort-myers-fl-33913-2a2bd32b735f8d049865be5bcfc752e0,https://www.redfin.com/TX/Irving/Summer-Gate/apartment/31671167,"https://www.trulia.com/for_rent/Ardmore,NC/cats,sm_dogs,lg_dogs,other_pets/",https://www.remax.com/homes-for-sale/tx/irving/summer-gate-apartments/neighborhood/1029379,"https://www.compass.com/homes-for-sale/summergate-condominium-orlando-fl/property-type=co-op,condo/"
summit county real estate,31,12,8,11,24,720,52,1.27,0.2,35700000,commercial,https://www.homelight.com/summit-county-co/top-real-estate-agents,https://www.redfin.com/county/420/CO/Summit-County,https://www.trulia.com/County/CO/Summit_Real_Estate/,https://www.remax.com/homes-for-sale/co/summit-county/county/08117,https://www.compass.com/homes-for-sale/summit-county-co/
summit nj house sale,49,5,3,10,12,720,58,0.24,0.29,93,informational,https://www.homelight.com/best-time-to-sell-house/summit-nj,https://www.redfin.com/city/18243/NJ/Summit,https://www.trulia.com/NJ/Summit/,https://www.remax.com/homes-for-sale/nj/summit/city/3471430,https://www.compass.com/homes-for-sale/summit-nj/
summit nj real estate,36,4,3,10,12,720,52,0.28,0.19,93,informational,https://www.homelight.com/summit-nj/top-real-estate-agents,https://www.redfin.com/city/18243/NJ/Summit,https://www.trulia.com/NJ/Summit/,https://www.remax.com/homes-for-sale/nj/summit/city/3471430,https://www.compass.com/homes-for-sale/summit-nj/
sun city florida homes for sale,49,6,3,5,16,720,51,0.27,0.37,24600000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/sun-city-center-fl,https://www.redfin.com/city/34829/FL/Sun-City-Center,https://www.trulia.com/FL/Sun_City_Center/,https://www.remax.com/homes-for-sale/fl/sun-city-center/zip/33573,https://www.compass.com/homes-for-sale/sun-city-center-fl/
sunset beach nc homes for sale,51,6,4,5,21,720,51,0.25,0.3,12300000,"informational, transactional",https://www.homelight.com/sunset-beach-nc/top-real-estate-agents,https://www.redfin.com/city/16883/NC/Sunset-Beach,https://www.trulia.com/NC/Sunset_Beach/,https://www.remax.com/homes-for-sale/nc/sunset-beach/city/3765900,https://www.compass.com/homes-for-sale/sunset-beach-nc/
sunset beach nc real estate,40,6,3,4,17,720,51,0.35,0.36,14500000,informational,https://www.homelight.com/sunset-beach-nc/top-real-estate-agents,https://www.redfin.com/city/16883/NC/Sunset-Beach,https://www.trulia.com/NC/Sunset_Beach/,https://www.remax.com/homes-for-sale/nc/sunset-beach/city/3765900,https://www.compass.com/homes-for-sale/sunset-beach-nc/
surfside beach sc homes for sale,41,6,3,9,32,720,55,0.41,0.39,1910000,"informational, transactional",https://www.homelight.com/surfside-beach-sc/homes-for-sale,https://www.redfin.com/city/18040/SC/Surfside-Beach,https://www.trulia.com/SC/Surfside_Beach/,https://www.remax.com/homes-for-sale/sc/surfside-beach/city/4570585,https://www.compass.com/homes-for-sale/surfside-beach-myrtle-beach-sc/
surfside beach sc real estate,59,5,3,6,36,720,55,0.38,0.37,2120000,informational,https://www.homelight.com/surfside-beach-sc/top-real-estate-agents,https://www.redfin.com/city/18040/SC/Surfside-Beach,https://www.trulia.com/SC/Surfside_Beach/,https://www.remax.com/homes-for-sale/sc/surfside-beach/city/4570585,https://www.compass.com/homes-for-sale/surfside-beach-myrtle-beach-sc/
swansboro nc real estate,30,10,3,5,22,720,48,0.31,0.36,98,informational,https://www.homelight.com/swansboro-nc/top-real-estate-agents,https://www.redfin.com/city/16998/NC/Swansboro,https://www.trulia.com/NC/Swansboro/,https://www.remax.com/homes-for-sale/nc/swansboro/city/3766360,https://www.compass.com/homes-for-sale/swansboro-nc/
syracuse real estate,67,5,3,7,44,720,66,0.43,0.27,97,informational,https://www.homelight.com/syracuse-ny/top-real-estate-agents,https://www.redfin.com/city/18606/NY/Syracuse,https://www.trulia.com/NY/Syracuse/,https://www.remax.com/homes-for-sale/ny/syracuse/city/3673000,https://www.compass.com/homes-for-sale/syracuse-ny/
tampa bay homes for sale,60,4,3,6,19,720,70,0.61,0.38,14700000,"informational, transactional",https://www.homelight.com/tampa-fl/homes-for-sale,https://www.redfin.com/city/18142/FL/Tampa,https://www.trulia.com/FL/Tampa/,https://www.remax.com/homes-for-sale/fl/tampa/city/1271000,https://www.compass.com/homes-for-sale/tampa-fl/
tehachapi real estate,27,4,3,5,12,720,52,0.53,0.24,4670000,informational,https://www.homelight.com/tehachapi-ca/top-real-estate-agents,https://www.redfin.com/city/19692/CA/Tehachapi,https://www.trulia.com/CA/Tehachapi/,https://www.remax.com/homes-for-sale/ca/tehachapi/city/0678092,https://www.compass.com/homes-for-sale/tehachapi-ca/
temple tx real estate,26,4,3,5,16,720,51,0.58,0.33,11200000,informational,https://www.homelight.com/temple-tx/top-real-estate-agents,https://www.redfin.com/city/18417/TX/Temple,https://www.trulia.com/TX/Temple/,https://www.remax.com/homes-for-sale/tx/temple/city/4872176,https://www.compass.com/homes-for-sale/temple-tx/
the woodlands homes for sale,42,3,5,7,10,720,57,0.66,0.34,12500000,"informational, transactional",https://www.homelight.com/the-woodlands-tx/homes-for-sale,https://www.redfin.com/city/26049/TX/The-Woodlands,https://www.trulia.com/TX/The_Woodlands/,https://www.remax.com/homes-for-sale/tx/the-woodlands/city/4872656,https://www.compass.com/homes-for-sale/the-woodlands-tx/
the woodlands tx real estate,41,3,4,7,11,720,53,0.82,0.33,9170000,informational,https://www.homelight.com/the-woodlands-tx/top-real-estate-agents,https://www.redfin.com/city/26049/TX/The-Woodlands,https://www.trulia.com/TX/The_Woodlands/,https://www.remax.com/homes-for-sale/tx/the-woodlands/city/4872656,https://www.compass.com/homes-for-sale/the-woodlands-tx/
tinley park homes for sale,40,2,5,7,31,720,50,0.20,0.29,95,"informational, transactional",https://www.homelight.com/tinley-park-il/homes-for-sale,https://www.redfin.com/city/29517/IL/Tinley-Park,https://www.trulia.com/IL/Tinley_Park/,https://www.remax.com/homes-for-sale/il/tinley-park/zip/60477,https://www.compass.com/homes-for-sale/tanbark-tinley-park-il/
titusville homes for sale,41,5,3,6,20,720,49,0.43,0.39,2070000,"informational, transactional",https://www.homelight.com/titusville-fl/homes-for-sale/1-bedroom,https://www.redfin.com/city/18357/FL/Titusville,https://www.trulia.com/FL/Titusville/,https://www.remax.com/homes-for-sale/fl/titusville/city/1271900,https://www.compass.com/homes-for-sale/titusville-fl/
toms river real estate,52,4,3,6,44,720,56,0.24,0.33,85,informational,https://www.homelight.com/toms-river-nj/top-real-estate-agents,https://www.redfin.com/city/26079/NJ/Toms-River,https://www.trulia.com/NJ/Toms_River/,https://www.remax.com/homes-for-sale/nj/toms-river/city/3473110,https://www.compass.com/homes-for-sale/toms-river-nj/start=80/
townhomes for sale in dallas tx,32,3,1,16,28,720,52,0.59,0.42,100,"informational, transactional",https://www.homelight.com/dallas-tx/homes-for-sale/townhomes,https://www.redfin.com/city/30794/TX/Dallas/townhouses,"https://www.trulia.com/for_sale/Dallas,TX/TOWNHOUSE_type/",https://www.remax.com/homes-for-sale/tx/dallas/city/4819000,https://www.compass.com/homes-for-sale/dallas-tx/
tracy ca homes for sale,25,3,5,7,13,720,53,0.39,0.35,7440000,"informational, transactional",https://www.homelight.com/tracy-ca/homes-for-sale/single-family-homes,https://www.redfin.com/city/20144/CA/Tracy,https://www.trulia.com/CA/Tracy/,https://www.remax.com/homes-for-sale/ca/tracy/city/0680238,https://www.compass.com/homes-for-sale/tracy-ca/
trinity ridge,67,60,57,22,65,720,32,1.98,0.01,25400000,commercial,https://www.homelight.com/fort-mill-sc/trinity-ridge/top-real-estate-agents,https://www.redfin.com/SC/Fort-Mill/1133-Trinity-Ridge-Pkwy-29715/home/164915563,https://www.trulia.com/c/nc/raleigh/trinity-ridge-5620-trinity-rd-raleigh-nc-27607--2024806934,https://www.remax.com/homes-for-sale/fl/four-corners/trinity-ridge/neighborhood/1263263,https://www.compass.com/listing/193-trinity-ridge-circle-davenport-fl-33897/609636680758410641/
trumbull ct homes for sale,36,3,4,8,13,720,50,0.21,0.25,87,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/trumbull-ct,https://www.redfin.com/city/26360/CT/Trumbull,https://www.trulia.com/CT/Trumbull/,https://www.remax.com/homes-for-sale/ct/trumbull/city/0977270,https://www.compass.com/homes-for-sale/trumbull-ct/
tucson house for sale,54,4,3,6,25,720,73,1.13,0.45,27000000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/tucson-az,https://www.redfin.com/city/19459/AZ/Tucson,https://www.trulia.com/AZ/Tucson/,https://www.remax.com/homes-for-sale/az/tucson/city/0477000,https://www.compass.com/homes-for-sale/tucson-az/
tulsa ok houses for sale,54,4,3,6,20,720,70,0.62,0.35,4840000,"informational, transactional",https://www.homelight.com/tulsa-ok/sell-house-fast,https://www.redfin.com/city/35765/OK/Tulsa,https://www.trulia.com/OK/Tulsa/,https://www.remax.com/homes-for-sale/ok/tulsa/city/4075000,https://www.compass.com/homes-for-sale/northside-tulsa-tulsa-ok/
tulsa oklahoma houses for sale,62,4,3,5,32,720,70,0.62,0.35,4070000,"informational, transactional",https://www.homelight.com/tulsa-ok/sell-house-fast,https://www.redfin.com/city/35765/OK/Tulsa,https://www.trulia.com/OK/Tulsa/,https://www.remax.com/homes-for-sale/ok/tulsa/city/4075000,https://www.compass.com/homes-for-sale/northside-tulsa-tulsa-ok/
twin falls real estate,71,5,3,6,68,720,62,0.34,0.31,21300000,commercial,https://www.homelight.com/twin-falls-id/top-real-estate-agents,https://www.redfin.com/city/20548/ID/Twin-Falls,https://www.trulia.com/ID/Twin_Falls/,https://www.remax.com/homes-for-sale/id/twin-falls/city/1682810,https://www.compass.com/homes-for-sale/twin-falls-id/
tybee island houses for sale,53,4,3,8,35,720,51,0.27,0.41,4110000,"informational, transactional",https://www.homelight.com/tybee-island-ga/homes-for-sale,https://www.redfin.com/city/19680/GA/Tybee-Island,https://www.trulia.com/GA/Tybee_Island/,https://www.remax.com/homes-for-sale/ga/tybee-island/city/1378036,https://www.compass.com/homes-for-sale/tybee-island-ga/
ulster county real estate,28,15,3,13,12,720,53,0.23,0.21,100,informational,https://www.homelight.com/ulster-county-ny/top-real-estate-agents,https://www.redfin.com/county/2000/NY/Ulster-County,https://www.trulia.com/County/NY/Ulster_Real_Estate/,https://www.remax.com/homes-for-sale/ny/ulster/city/3611175935,https://www.compass.com/homes-for-sale/ulster-county-ny/
union city homes for sale,45,2,5,6,12,720,49,0.57,0.33,91,"informational, transactional",https://www.homelight.com/union-city-ca/top-real-estate-agents,https://www.redfin.com/city/20321/CA/Union-City,https://www.trulia.com/CA/Union_City/,https://www.remax.com/homes-for-sale/ca/union-city/zip/94587,https://www.compass.com/homes-for-sale/union-city-ca/
usa real estate,99,7,14,4,17,720,100,2.82,0.17,2780000000,commercial,https://www.homelight.com/,https://www.redfin.com/,https://www.trulia.com/,https://www.remax.com/,https://www.compass.com/
valley springs homes for sale,37,5,4,6,17,720,48,0.17,0.29,83,"informational, transactional",https://www.homelight.com/valley-springs-ca/top-real-estate-agents,https://www.redfin.com/city/26637/CA/Valley-Springs,https://www.trulia.com/CA/Valley_Springs/,https://www.remax.com/homes-for-sale/ca/valley-springs/zip/95252,https://www.compass.com/homes-for-sale/valley-springs-ca/
vashon island real estate,25,3,6,8,12,720,43,0.27,0.24,3170000,informational,https://www.homelight.com/vashon-wa/top-real-estate-agents,https://www.redfin.com/city/26162/WA/Vashon,https://www.trulia.com/WA/Vashon/,https://www.remax.com/homes-for-sale/wa/vashon/city/5374305,https://www.compass.com/homes-for-sale/vashon-wa/
via lugano,76,17,8,39,27,720,42,0.44,0.01,22500000,"informational, navigational",https://www.homelight.com/homes/alameda-county-ca/5839-via-lugano-fremont-ca-94555-ed06791ac01511e78b6f8c85904b380c,https://www.redfin.com/CA/Fremont/5926-Via-Lugano-94555/home/17184949,https://www.trulia.com/c/fl/boynton-beach/via-lugano-1400-via-lugano-cir-boynton-beach-fl-33436--2035226872,https://www.remax.com/homes-for-rent/fl/pelican-bay/lugano/neighborhood/830856,https://www.compass.com/listing/5893-via-lugano-unit-2-15-naples-fl-34108/1062542089607883433/
villages of edgecliff,71,26,9,32,13,720,30,0.63,0.02,1430000,navigational,https://www.homelight.com/edgecliff-village-tx/top-real-estate-agents,https://www.redfin.com/city/5817/TX/Edgecliff-Village,https://www.trulia.com/TX/Edgecliff_Village/,https://www.remax.com/homes-for-sale/tx/edgecliff-village/city/4822588,https://www.compass.com/homes-for-sale/edgecliff-village-tx/
villages real estate,36,6,5,7,28,720,73,1.05,0.17,78900000,informational,https://www.homelight.com/the-villages-fl/top-real-estate-agents,https://www.redfin.com/city/25985/FL/The-Villages,https://www.trulia.com/FL/The_Villages/,https://www.remax.com/homes-for-sale/fl/the-villages/city/1271625,https://www.compass.com/homes-for-sale/the-villages-fl/
visalia ca homes for sale,42,5,4,6,15,720,53,0.55,0.31,2530000,"informational, transactional",https://www.homelight.com/visalia-ca/real-estate-agent-commissions,https://www.redfin.com/city/20572/CA/Visalia,https://www.trulia.com/CA/Visalia/,https://www.remax.com/homes-for-sale/ca/visalia/city/0682954,https://www.compass.com/homes-for-sale/visalia-ca/
vw brandon,74,31,20,37,63,720,34,8.72,0.78,3220000,navigational,https://www.homelight.com/homes/rankin-county-ms/129-huntington-vw-brandon-ms-39047-81943a26d1cb11ea919812b09cbafc98,https://www.redfin.com/MS/Brandon/126-Huntington-Vw-39047/home/126108333,https://www.trulia.com/p/ms/brandon/132-huntington-vw-brandon-ms-39047--2041925412,https://www.remax.com/ms/brandon/home-details/132-huntington-vw-brandon-ms-39047/15207944853705441967,https://www.compass.com/listing/4343-star-vw-place-brandon-fl-33511/1097310535650610609/
weatherford texas homes for sale,35,4,3,7,18,720,54,0.37,0.37,94,"informational, transactional",https://www.homelight.com/weatherford-tx/homes-for-sale,https://www.redfin.com/city/19428/TX/Weatherford,https://www.trulia.com/TX/Weatherford/,https://www.remax.com/homes-for-sale/tx/weatherford/city/4876864,https://www.compass.com/homes-for-sale/weatherford-tx/
weatherford tx homes for sale,26,3,4,7,19,720,54,0.37,0.37,99,"informational, transactional",https://www.homelight.com/weatherford-tx/homes-for-sale,https://www.redfin.com/city/19428/TX/Weatherford,https://www.trulia.com/TX/Weatherford/,https://www.remax.com/homes-for-sale/tx/weatherford/city/4876864,https://www.compass.com/homes-for-sale/weatherford-tx/
weatherford tx real estate,23,4,3,6,16,720,57,0.39,0.31,3780000,informational,https://www.homelight.com/weatherford-tx/top-real-estate-agents,https://www.redfin.com/city/19428/TX/Weatherford,https://www.trulia.com/TX/Weatherford/,https://www.remax.com/homes-for-sale/tx/weatherford/city/4876864,https://www.compass.com/homes-for-sale/weatherford-tx/
wells me real estate,43,6,4,7,29,720,58,0.14,0.24,99,informational,https://www.homelight.com/wells-me/top-real-estate-agents,https://www.redfin.com/minorcivildivision/947/ME/Wells,https://www.trulia.com/ME/Wells/,https://www.remax.com/homes-for-sale/me/wells/city/2303181475,https://www.compass.com/homes-for-sale/wells-me/
west chester pa real estate,13,3,4,7,12,720,53,0.53,0.29,20000000,informational,https://www.homelight.com/west-chester-pa/top-real-estate-agents,https://www.redfin.com/city/20525/PA/West-Chester,https://www.trulia.com/PA/West_Chester/,https://www.remax.com/homes-for-sale/pa/west-chester/city/4282704,https://www.compass.com/homes-for-sale/west-chester-pa/
west hollywood homes for sale,17,4,3,14,5,720,51,0.34,0.31,21700000,"informational, transactional",https://www.homelight.com/west-hollywood-ca/homes-for-sale,https://www.redfin.com/city/20771/CA/West-Hollywood,https://www.trulia.com/CA/West_Hollywood/,https://www.remax.com/homes-for-sale/ca/west-hollywood/city/0684410,https://www.compass.com/homes-for-sale/west-hollywood-ca/
weymouth ma homes for sale,51,4,3,12,15,720,51,0.18,0.2,4060000,"informational, transactional",https://www.homelight.com/weymouth-ma/top-real-estate-agents,https://www.redfin.com/city/35857/MA/Weymouth-Town,https://www.trulia.com/MA/Weymouth/,https://www.remax.com/homes-for-sale/ma/weymouth/zip/02188,https://www.compass.com/homes-for-sale/weymouth-ma/
whitewater ca,94,23,14,17,25,720,50,0.73,0,17400000,"informational, transactional",https://www.homelight.com/whitewater-ca/homes-for-sale,https://www.redfin.com/city/35558/CA/Whitewater,https://www.trulia.com/CA/Whitewater/,https://www.remax.com/homes-for-sale/ca/whitewater/city/0685206,https://www.compass.com/homes-for-sale/whitewater-ca/
wichita falls real estate,39,6,3,4,24,720,58,0.37,0.25,7230000,informational,https://www.homelight.com/wichita-falls-tx/top-real-estate-agents,https://www.redfin.com/city/19879/TX/Wichita-Falls,https://www.trulia.com/TX/Wichita_Falls/,https://www.remax.com/homes-for-sale/tx/wichita-falls/city/4879000,https://www.compass.com/homes-for-sale/wichita-falls-tx/
wildwood real estate,45,7,4,6,19,720,55,0.21,0.38,11400000,informational,https://www.homelight.com/wildwood-nj/top-real-estate-agents,https://www.redfin.com/city/20315/NJ/Wildwood,https://www.trulia.com/NJ/Wildwood/,https://www.remax.com/homes-for-sale/nj/wildwood/city/3481170,https://www.compass.com/homes-for-sale/wildwood-nj/
wilmington real estate,93,7,3,5,40,720,63,0.45,0.36,35500000,informational,https://www.homelight.com/wilmington-nc/top-real-estate-agents,https://www.redfin.com/city/18894/NC/Wilmington,https://www.trulia.com/NC/Wilmington/,https://www.remax.com/homes-for-sale/nc/wilmington/city/3774440,https://www.compass.com/homes-for-sale/wilmington-de/
wilton ct real estate,19,7,5,11,15,720,46,0.24,0.23,82,informational,https://www.homelight.com/wilton-ct/top-real-estate-agents,https://www.redfin.com/minorcivildivision/1205/CT/Wilton,https://www.trulia.com/CT/Wilton/,https://www.remax.com/homes-for-sale/ct/wilton/city/0900186370,https://www.compass.com/homes-for-sale/wilton-ct/
winchester ma real estate,28,3,5,13,7,720,48,0.15,0.16,8680000,informational,https://www.homelight.com/winchester-ma/top-real-estate-agents,https://www.redfin.com/city/36186/MA/Winchester,https://www.trulia.com/MA/Winchester/,https://www.remax.com/homes-for-sale/ma/winchester/city/2580545,https://www.compass.com/homes-for-sale/winchester-ma/
winchester va real estate,24,3,4,6,21,720,53,0.50,0.31,8810000,informational,https://www.homelight.com/winchester-va/top-real-estate-agents,https://www.redfin.com/city/20993/VA/Winchester,https://www.trulia.com/VA/Winchester/,https://www.remax.com/homes-for-sale/va/winchester/city/5186720,https://www.compass.com/homes-for-sale/winchester-va/
windham nh real estate,31,5,6,7,17,720,49,0.19,0.21,3170000,informational,https://www.homelight.com/windham-nh/top-real-estate-agents,https://www.redfin.com/minorcivildivision/517/NH/Windham,https://www.trulia.com/NH/Windham/,https://www.remax.com/homes-for-sale/nh/windham/city/3301585780,https://www.compass.com/homes-for-sale/windham-nh/
winter park fl homes for sale,35,3,4,8,15,720,55,0.43,0.39,15900000,"informational, transactional",https://www.homelight.com/winter-park-fl/homes-for-sale,https://www.redfin.com/city/19743/FL/Winter-Park,https://www.trulia.com/FL/Winter_Park/,https://www.remax.com/homes-for-sale/fl/winter-park/city/1278300,https://www.compass.com/homes-for-sale/winter-park-fl/
winter park houses for sale,51,4,3,8,19,720,62,0.49,0.41,67400000,"informational, transactional",https://www.homelight.com/winter-park-fl/homes-for-sale,https://www.redfin.com/city/19743/FL/Winter-Park,https://www.trulia.com/FL/Winter_Park/,https://www.remax.com/homes-for-sale/fl/winter-park/city/1278300,https://www.compass.com/homes-for-sale/winter-park-fl/
worcester ma real estate,23,3,4,7,10,720,56,0.28,0.21,11800000,informational,https://www.homelight.com/worcester-ma/top-real-estate-agents,https://www.redfin.com/city/20420/MA/Worcester,https://www.trulia.com/MA/Worcester/,https://www.remax.com/homes-for-sale/ma/worcester/city/2582000,https://www.compass.com/homes-for-sale/worcester-ma/
wyoming realestate,95,10,3,14,17,720,73,0.29,0.27,98100000,informational,https://www.homelight.com/states/wy/casper-wy,https://www.redfin.com/city/21105/MI/Wyoming,https://www.trulia.com/WY/,https://www.remax.com/homes-for-sale/wy/worland/city/5684925,https://www.compass.com/homes-for-sale/wyoming/
yucca valley real estate,19,3,4,9,18,720,55,0.36,0.27,3810000,commercial,https://www.homelight.com/yucca-valley-ca/top-real-estate-agents,https://www.redfin.com/city/21031/CA/Yucca-Valley,https://www.trulia.com/CA/Yucca_Valley/,https://www.remax.com/homes-for-sale/ca/yucca-valley/city/0687056,https://www.compass.com/homes-for-sale/yucca-valley-ca/
yukon homes for sale,44,4,3,6,29,720,49,0.63,0.38,7320000,"informational, transactional",https://www.homelight.com/yukon-ok/homes-for-sale/1-bedroom,https://www.redfin.com/city/20570/OK/Yukon,https://www.trulia.com/OK/Yukon/,https://www.remax.com/homes-for-sale/ok/yukon/city/4082950,https://www.compass.com/homes-for-sale/yukon-ok/
10631 n 15th way 3,48,2,8,37,30,590,14,0.00,0,72,informational,https://www.homelight.com/agents/melissa-cox-az-mc324,https://www.redfin.com/AZ/Phoenix/10631-N-15th-Way-85020/unit-3/home/28122776,https://www.trulia.com/p/az/phoenix/10631-n-15th-way-3-phoenix-az-85020--2112791083,https://www.remax.com/homes-for-sale/az/phoenix/north-phoenix/neighborhood/1115346/page-32,https://www.compass.com/listing/10631-north-15th-way-unit-11-phoenix-az-85020/1093181306126577017/
110 w main st,56,10,14,17,28,590,22,0.00,0,432000000,commercial,https://www.homelight.com/homes/armstrong-county-pa/110-w-main-st-worthington-pa-16262-e179c81cc5ac11e787e1128184e0bc72,https://www.redfin.com/NY/Kings-Park/110-W-Main-St-11754/home/21357411,https://www.trulia.com/p/ky/louisville/110-w-main-st-302-louisville-ky-40202--2173283835,https://www.remax.com/sc/pacolet/home-details/110-w-main-st-pacolet-sc-29372/5602725267166688021,https://www.compass.com/listing/110-west-main-street-thorntown-in-46071/1049968678998116289/
1405 vegas valley dr,25,2,5,3,8,590,17,0.32,0.01,83,informational,https://www.homelight.com/homes/clark-county-nv/1405-vegas-valley-dr-apt-139-las-vegas-nv-89169-e38d4bd344ad99e954964c3a80d79b31,https://www.redfin.com/NV/Las-Vegas/1405-Vegas-Valley-Dr-89169/unit-246/home/29467492,https://www.trulia.com/p/nv/las-vegas/1405-vegas-valley-dr-360-las-vegas-nv-89169--2076907449,https://www.remax.com/homes-for-sale/nv/winchester/casa-vegas-condominiums/neighborhood/1070167,https://www.compass.com/listing/1405-vegas-valley-drive-unit-325-las-vegas-nv-89169/917564711753052017/
145 new bern st,38,23,5,32,9,590,16,0.00,0,99,informational,https://www.homelight.com/best-time-to-sell-house/new-bern-nc,https://www.redfin.com/PA/Reading/145-Bern-St-19601/home/38243676,https://www.trulia.com/c/nc/charlotte/bradham-145-new-bern-st-charlotte-nc-28203--2356259654,https://www.remax.com/nc/new-bern/home-details/145-canebrake-dr-new-bern-nc-28562/11653725221231745707,https://www.compass.com/listing/145-new-bern-street-charlotte-nc-28209/719560903221059825/
145 new bern street,43,24,4,37,9,590,15,0.00,0,94,informational,https://www.homelight.com/best-time-to-sell-house/new-bern-nc,https://www.redfin.com/PA/Reading/145-Bern-St-19601/home/38243676,https://www.trulia.com/c/nc/charlotte/bradham-145-new-bern-st-charlotte-nc-28203--2356259654,https://www.remax.com/nc/new-bern/home-details/145-canebrake-dr-new-bern-nc-28562/11653725221231745707,https://www.compass.com/listing/145-new-bern-street-charlotte-nc-28209/719560903221059825/
27235,92,17,9,11,47,590,32,0.00,0,1390000,informational,https://www.homelight.com/homes-for-sale/zip/27235-nc,https://www.redfin.com/CA/San-Juan-Capistrano/27235-Via-Capri-92675/home/5454152,https://www.trulia.com/NC/Colfax/27235/,https://www.remax.com/homes-for-sale/nc/colfax/zip/27235,https://www.compass.com/homes-for-sale/colfax-nc-27235/
